acquisition,inchikey,column_hash,column,entryid
PR,KMOUJOKENFFTPU-QNDFHXLGSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310948
PR,VUGRLRAUZWGZJP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310949
PR,VUGRLRAUZWGZJP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310950
PR,UHNXUSWGOJMEFO-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310951
PR,XCKMDTYMOHXUHG-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310952
PR,LYFXRHUNCZZUTQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310953
PR,HJWFFBNADKDQPV-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310954
PR,YLYJXNTZVUEFJZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310955
PR,JGXFMIJHKASCIZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310956
PR,JXWAQRJFONLTSI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310957
PR,RNDGJCZQVKFBPI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310958
PR,PLQBKZOSLQNLOX-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310959
PR,HOWDEROVXAADRI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310960
PR,KAJUQFNDHKZYAG-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310961
PR,WXNJNHFYIWEHIL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310962
PR,WXNJNHFYIWEHIL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310963
PR,SJFTVAAHLRFBST-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310964
PR,PBBVWJQPAZYQDB-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310965
PR,MEUYKMSNZLTEBE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310966
PR,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310967
PR,RDNMWJOGZVGRGW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310968
PR,RXBHGYDCENBXLU-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310969
PR,AIBMPOJXBGZIPQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310970
PR,WTKUHKWWAMSHEE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310971
PR,BGFPUQODHQFMFB-VMPITWQZSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310973
PR,MYXNWGACZJSMBT-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310974
PR,ODBRNZZJSYPIDI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310975
PR,ABRULANJVVJLFI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310976
PR,JCIFZANQIXZLGH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310977
PR,LOCBOCXGFMHGIJ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310978
PR,LYGPBZVKGHHTIE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310979
PR,IUYFTHKQEWZTHY-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310980
PR,QWAZWXOCSOFIPS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310981
PR,AQQFWSYLUDMDBP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310982
PR,RJQUXMJLUPJNPG-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310983
PR,RECLDAGWBWVMCW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310984
PR,MWRFISCXYNYBKS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310985
PR,VJSPPRJRRDZQLT-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310986
PR,HGUVPEBGCAVWID-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310987
PR,LDVNKZYMYPZDAI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310988
PR,OVMFOVNOXASTPA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310989
PR,TUIJPUWSXVFWSH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310990
PR,WYYFCTVKFALPQV-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310991
PR,XBGYTZHKGMCEGE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310992
PR,FIAAVMJLAGNUKW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310993
PR,ZLPSOQFIIQIIAX-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310994
PR,MKNZYNHECYGLOH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310995
PR,FURUXTVZLHCCNA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310996
PR,FTVWIRXFELQLPI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310997
PR,SBHXYTNGIZCORC-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310998
PR,KJXSIXMJHKAJOD-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR310999
PR,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311000
PR,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311001
PR,AIONOLUJZLIMTK-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311002
PR,DLIKSSGEMUFQOK-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311003
PR,DGGOLFCPSUVVHX-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311004
PR,VPQWOQSQAVBHEV-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311005
PR,QETQPQDBDULWLC-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311006
PR,RSYUFYQTACJFML-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311007
PR,PFTAWBLQPZVEMU-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311008
PR,HPUSNSBFKNJRQA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311009
PR,KSEBMYQBYZTDHS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311010
PR,NAYMCRXFMBIDTH-FNORWQNLSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311011
PR,SFUVCMKSYKHYLD-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311012
PR,SFUVCMKSYKHYLD-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311013
PR,UBMDAKWARMURDL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311014
PR,UBMDAKWARMURDL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311015
PR,VHOPIWUPYREUSE-SOFGYWHQSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311016
PR,RAGZUCNPTLULOL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311017
PR,PMRDPCAGHFQFMZ-NJNCEADSSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311018
PR,PMRDPCAGHFQFMZ-NJNCEADSSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311019
PR,NPNNKDMSXVRADT-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311020
PR,HNHHAOUUFVYDEW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311021
PR,IQGMDSXKRPLDBE-CPSCNVPRSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311022
PR,ACSWAJLDOHJFNA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311023
PR,CHEMZHJQHCVLFI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311024
PR,IWFBTVKUANPWLB-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311026
PR,LNCLTICCQWMCNS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311027
PR,BKAKNBQTKDWIDR-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311028
PR,CQSOKHCNRZFEOH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311029
PR,DJZOTDSGEBENPL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311030
PR,VIYLZUDAAGEJSD-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311031
PR,ZZFQYZCZBBRLTI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311032
PR,YZXBAPSDXZZRGB-DOFZRALJSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311033
PR,BDJRBEYXGGNYIS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311034
PR,RWCOTTLHDJWHRS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311035
PR,WKXVAXOSIPTXEC-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311036
PR,KRNYOVHEKOBTEF-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311037
PR,BQBCIBCLXBKYHW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311038
PR,BQBCIBCLXBKYHW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311039
PR,BQBCIBCLXBKYHW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311040
PR,MKCVLTRITQNGQI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311041
PR,MKCVLTRITQNGQI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311042
PR,VTJUNIYRYIAIHF-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311043
PR,KTGFOCFYOZQVRJ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311044
PR,MYFMARDICOWMQP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311045
PR,CNPNWGHRMBQHBZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311046
PR,BCXBIONYYJCSDF-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311047
PR,MDSUKZSLOATHMH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311048
PR,PNVLWFYAPWAQMU-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311049
PR,OMNVYXHOSHNURL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311050
PR,BCVIOZZGJNOEQS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311051
PR,LCPYQJIKPJDLLB-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311052
PR,BCVIOZZGJNOEQS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311053
PR,IWIANZLCJVYEFX-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311054
PR,XHHOHZPNYFQJKL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311055
PR,XHHOHZPNYFQJKL-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311056
PR,VVLXCWVSSLFQDS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311057
PR,IEHDJWSAXBGJIP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311058
PR,GJNDXQBALKCYSZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311059
PR,JWBLQDDHSDGEGR-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311060
PR,KFKWRHQBZQICHA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311061
PR,JWBLQDDHSDGEGR-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311062
PR,ACIJGUBIMXQCMF-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311063
PR,LESXFEZIFXFIQR-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311064
PR,DKEXFJVMVGETOO-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311065
PR,HSQGMTRYSIHDAC-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311066
PR,RDIKFPRVLJLMER-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311067
PR,RDIKFPRVLJLMER-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311068
PR,TWVKGYNQQAUNRN-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311069
PR,NFDYGNFETJVMSE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311070
PR,ATEFPOUAMCWAQS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311071
PR,RODXRVNMMDRFIK-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311073
PR,GUAFOGOEJLSQBT-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311074
PR,ZZIALNLLNHEQPJ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311075
PR,JSKGNHCHUPJTOQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311076
PR,CJHDBEPXEKGBDW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311078
PR,AKIHYQWCLCDMMI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311079
PR,AKIHYQWCLCDMMI-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311080
PR,RXGUTQNKCXHALN-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311081
PR,QYBCBMVQSCJMSA-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311082
PR,PFDVWJCSCYDRMZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311083
PR,PFDVWJCSCYDRMZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311084
PR,XYBWBOHZMFLRBQ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311085
PR,NCJNNMWJQIKYLO-XCVCLJGOSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311086
PR,NGSWKAQJJWESNS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311087
PR,NGSWKAQJJWESNS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311088
PR,KKSDGJDHHZEWEP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311089
PR,NGSWKAQJJWESNS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311090
PR,CCRCUPLGCSFEDV-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311091
PR,AFDXODALSZRGIH-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311092
PR,UYLFIIUIXMINML-CMDGGOBGSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311093
PR,DXDRHHKMWQZJHT-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311094
PR,KAZSKMJFUPEHHW-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311095
PR,WAWHTTXPRUWFCZ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311096
PR,FSNCEEGOMTYXKY-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311097
PR,PEZXVOHRDBYBFR-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311098
PR,VSJKWCGYPAHWDS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311099
PR,ZXQLECPLGKEUQV-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311100
PR,QBVLOMJKKLVAPJ-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311101
PR,SDJXJLVNEMUOTE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311102
PR,BNDDTTIRGZIQSE-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311103
PR,ODQBQUXGRYBRTP-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311104
PR,QJMQBJILYFAVTF-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311105
PR,VRNUZAWFZDQEGN-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311106
PR,LBRPLJCNRZUXLS-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311107
PR,QPIBCHJEPFSMPX-UHFFFAOYSA-N,6cc69d1a,"Acquity bridged ethyl hybrid C18 (1.7 um, 2.1 mm * 100 mm, Waters)",PR311108
